Tile_+006_+020_L20_0000300.obj,-1982.69,355.75,308.852
Tile_+006_+020_L20_0000310.obj,-1944.755,355.75,301.3295
Tile_+006_+020_L20_0000320.obj,-1982.69,393.6875,301.712
Tile_+006_+020_L20_0000330.obj,-1944.755,393.6875,302.952
Tile_+006_+020_L20_0000400.obj,-1944.755,402.334,376.0485
Tile_+006_+020_L20_0000410.obj,-1986.225,372.849,375.829
Tile_+006_+020_L20_0000420.obj,-1982.69,401.444,374.241
Tile_+006_+020_L20_0000500.obj,-1907.255,355.75,312.5545
Tile_+006_+020_L20_0000510.obj,-1869.315,355.75,320.794
Tile_+006_+020_L20_0000520.obj,-1907.255,393.6875,311.923
Tile_+006_+020_L20_0000530.obj,-1869.315,393.6875,314.977
Tile_+006_+020_L20_0000600.obj,-1914.38,400.362,379.461
Tile_+006_+020_L20_0000610.obj,-1891.195,400.313,366.69
